human_sentiment_label,human_sentiment_score,human_affective_extremity,human_is_subjective,human_emotion_neutral,human_emotion_surprise,human_emotion_anger,human_emotion_joy,human_emotion_disgust,human_emotion_fear,human_emotion_sadness,llm_sentiment_label,llm_sentiment_score,llm_affective_extremity,llm_is_subjective,llm_emotion_neutral,llm_emotion_joy,llm_emotion_surprise,llm_emotion_anger,llm_emotion_disgust,llm_emotion_sadness,llm_emotion_fear
POSITIVE,0.9936042428016663,0.994173,1,0.15063752233982086,0.23811551928520203,0.04384548217058182,0.4930846095085144,0.015066673047840595,0.03355194255709648,0.025698188692331314,POSITIVE,0.9682479500770569,0.969428,1,0.15563280880451202,0.1643102765083313,0.14206787943840027,0.12392622232437134,0.15117938816547394,0.11675504595041275,0.14612841606140137
POSITIVE,0.813856840133667,0.822572,1,0.13634775578975677,0.5855182409286499,0.04628179222345352,0.12532855570316315,0.04833139106631279,0.028235217556357384,0.02995702251791954,POSITIVE,0.9106910228729248,0.912231,1,0.16954757273197174,0.19463802874088287,0.1264505535364151,0.13458627462387085,0.12481249123811722,0.09161631017923355,0.1583486944437027
NEUTRAL,0.6068374514579773,0.393163,0,0.12112685292959213,0.3437557816505432,0.11868581920862198,0.10633191466331482,0.1407892107963562,0.10905249416828156,0.06025790423154831,NEUTRAL,0.9371393322944641,0.062861,0,0.04894862323999405,0.1190929263830185,0.3821145296096802,0.08258289098739624,0.2262730747461319,0.05920148268342018,0.08178646862506866
NEUTRAL,0.9180516600608826,0.081948,0,0.2383095920085907,0.3189972937107086,0.07998564094305038,0.09631240367889404,0.10633157938718796,0.08192354440689087,0.07813998311758041,NEUTRAL,0.9203477501869202,0.079652,0,0.03667474910616875,0.1284559965133667,0.33729124069213867,0.14634427428245544,0.2152886688709259,0.06460358947515488,0.07134152948856354
NEUTRAL,0.5230168104171753,0.476983,0,0.109953872859478,0.6344515681266785,0.0351158082485199,0.07882729172706604,0.04604605585336685,0.05363905429840088,0.04196631535887718,NEUTRAL,0.684958279132843,0.315042,0,0.08031313121318817,0.1820039451122284,0.406504362821579,0.08301439136266708,0.08540423214435577,0.09536324441432953,0.06739667057991028
NEUTRAL,0.7832334637641907,0.216767,0,0.3152916133403778,0.3224160075187683,0.0796293392777443,0.07520855218172073,0.07201709598302841,0.06868554651737213,0.06675185263156891,NEUTRAL,0.8953148722648621,0.104685,0,0.1402326375246048,0.09548064321279526,0.46331754326820374,0.10186977684497833,0.05423808842897415,0.06959514319896698,0.07526620477437973
NEUTRAL,0.7363022565841675,0.263698,0,0.022319547832012177,0.9205381870269775,0.011571311391890049,0.00997202005237341,0.014921140857040882,0.011889069341123104,0.00878877006471157,NEUTRAL,0.9155429005622864,0.084457,0,0.13103719055652618,0.14514291286468506,0.21150098741054535,0.1352221816778183,0.11634724587202072,0.12616346776485443,0.13458597660064697
NEUTRAL,0.9215978980064392,0.078402,0,0.2016695737838745,0.20576563477516174,0.14826905727386475,0.12293902039527893,0.11812516301870346,0.1092623695731163,0.09396921843290329,NEUTRAL,0.8483463525772095,0.151654,0,0.13971959054470062,0.10635208338499069,0.2677110731601715,0.14580713212490082,0.1346738338470459,0.11398401856422424,0.09175225347280502
NEGATIVE,0.5071091055870056,0.558973,1,0.016874004155397415,0.5816240310668945,0.020861079916357994,0.19311651587486267,0.16672612726688385,0.012927585281431675,0.007870734669268131,NEUTRAL,0.678196907043457,0.321803,0,0.14684946835041046,0.07113033533096313,0.2082468420267105,0.16018249094486237,0.1718267798423767,0.1167401596903801,0.12502391636371613
NEGATIVE,0.933893084526062,0.942802,1,0.049597375094890594,0.06415779143571854,0.043884795159101486,0.029218897223472595,0.2290409952402115,0.05494977533817291,0.5291503071784973,NEUTRAL,0.858278751373291,0.141721,0,0.08801818639039993,0.17000295221805573,0.37744393944740295,0.12924066185951233,0.08055253326892853,0.07442542910575867,0.08031632006168365
NEUTRAL,0.7679798603057861,0.23202,0,0.3084109425544739,0.5588686466217041,0.03852876275777817,0.02963653765618801,0.028887005522847176,0.015672003850340843,0.019996140152215958,NEUTRAL,0.8465154767036438,0.153485,0,0.12018916755914688,0.1316036581993103,0.13176895678043365,0.17996534705162048,0.14033286273479462,0.14233939349651337,0.15380066633224487
NEUTRAL,0.9037652611732483,0.096235,0,0.12252706289291382,0.782837986946106,0.026543589308857918,0.01863260567188263,0.024229906499385834,0.015224998816847801,0.010003768838942051,NEUTRAL,0.9254664182662964,0.074534,0,0.14528802037239075,0.13852235674858093,0.24714556336402893,0.12915447354316711,0.09192635118961334,0.1035689264535904,0.14439430832862854
NEUTRAL,0.8327062129974365,0.167294,0,0.09406760334968567,0.7240592241287231,0.04706820845603943,0.038798246532678604,0.02371501363813877,0.047971345484256744,0.02432035654783249,NEUTRAL,0.9362729787826538,0.063727,0,0.08592135459184647,0.07835549116134644,0.3301015794277191,0.11058025062084198,0.2268919199705124,0.08467300981283188,0.0834764912724495
NEUTRAL,0.9393879175186157,0.060612,0,0.02001529559493065,0.9446755647659302,0.008023744449019432,0.009441959671676159,0.005213866010308266,0.006992829032242298,0.005636740475893021,NEUTRAL,0.8328113555908203,0.167189,0,0.09077194333076477,0.14526599645614624,0.3476946949958801,0.13387571275234222,0.09631212055683136,0.08584088087081909,0.1002386286854744
NEUTRAL,0.9378225803375244,0.062177,0,0.32567113637924194,0.4241328537464142,0.05473171919584274,0.0372680202126503,0.060064226388931274,0.05402455851435661,0.04410748928785324,NEUTRAL,0.8938196301460266,0.10618,0,0.07557210326194763,0.21297846734523773,0.16907648742198944,0.17181658744812012,0.0819087103009224,0.15918950736522675,0.12945812940597534
NEUTRAL,0.882993221282959,0.117007,0,0.07745702564716339,0.6379799842834473,0.08021225780248642,0.03960825502872467,0.07332313060760498,0.04870587959885597,0.042713530361652374,NEUTRAL,0.9189242124557495,0.081076,0,0.13404580950737,0.12493032217025757,0.26193949580192566,0.1317581683397293,0.12437177449464798,0.10765266418457031,0.11530175060033798
NEUTRAL,0.7094671726226807,0.290533,0,0.1217818558216095,0.6051068902015686,0.05310459062457085,0.06355175375938416,0.05303468927741051,0.05379290133714676,0.04962727800011635,NEUTRAL,0.8854034543037415,0.114597,0,0.11820915341377258,0.1052609533071518,0.30671361088752747,0.1453385204076767,0.1359749138355255,0.09180828183889389,0.09669457376003265
NEUTRAL,0.9506353735923767,0.049365,0,0.008937030099332333,0.9751244187355042,0.0032671457156538963,0.005398996639996767,0.002471072366461158,0.0028991198632866144,0.0019021774642169476,NEUTRAL,0.9121857285499573,0.087814,0,0.08816441148519516,0.14024017751216888,0.23768937587738037,0.13279089331626892,0.12025202810764313,0.1371840089559555,0.14367903769016266
NEUTRAL,0.898638129234314,0.101362,0,0.25999876856803894,0.2657870054244995,0.12657225131988525,0.09949906170368195,0.11706753820180893,0.07534676790237427,0.055728621780872345,NEUTRAL,0.864834725856781,0.135165,0,0.14572659134864807,0.10920780897140503,0.2709673345088959,0.15191058814525604,0.13473296165466309,0.09757759422063828,0.08987707644701004
NEUTRAL,0.9625323414802551,0.037468,0,0.08024071156978607,0.5285747647285461,0.13657955825328827,0.09944096952676773,0.05005921423435211,0.05643072351813316,0.04867401719093323,NEUTRAL,0.8308545351028442,0.169145,0,0.11756640672683716,0.15696093440055847,0.15296003222465515,0.15359850227832794,0.16525878012180328,0.11072681844234467,0.14292842149734497
NEUTRAL,0.9376505613327026,0.062349,0,0.07246020436286926,0.2995730936527252,0.40437012910842896,0.0725497230887413,0.046279653906822205,0.06188986077904701,0.04287727549672127,NEUTRAL,0.8644304871559143,0.13557,0,0.12404950708150864,0.1459052562713623,0.1293107271194458,0.13892710208892822,0.17162777483463287,0.13162294030189514,0.15855668485164642
NEUTRAL,0.5251569747924805,0.474843,0,0.1564900428056717,0.3444097340106964,0.11197873204946518,0.16969257593154907,0.08915335685014725,0.05967278406023979,0.06860269606113434,NEUTRAL,0.8865534663200378,0.113447,0,0.021977966651320457,0.017556585371494293,0.8951672911643982,0.0226279404014349,0.01657656580209732,0.011158476583659649,0.014935202896595001
NEUTRAL,0.9573330879211426,0.042667,0,0.1255507618188858,0.4577540457248688,0.116994708776474,0.13202549517154694,0.06134943664073944,0.0657787099480629,0.04054686054587364,NEUTRAL,0.7010152339935303,0.298985,0,0.0881655141711235,0.15975622832775116,0.23352263867855072,0.18255458772182465,0.1450503170490265,0.09816177189350128,0.09278889000415802
NEUTRAL,0.7120175957679749,0.287982,0,0.0709892213344574,0.7834620475769043,0.019614988937973976,0.04352189972996712,0.04689375311136246,0.021561164408922195,0.013956928625702858,NEUTRAL,0.8744490146636963,0.125551,0,0.10741862654685974,0.16174781322479248,0.1467030793428421,0.15354375541210175,0.14238470792770386,0.1402214616537094,0.14798058569431305
NEUTRAL,0.8781412839889526,0.121859,0,0.15781766176223755,0.48632752895355225,0.06445332616567612,0.11642763018608093,0.06422203034162521,0.06143612042069435,0.049315690994262695,NEUTRAL,0.9201341271400452,0.079866,0,0.13439419865608215,0.2873735725879669,0.23569516837596893,0.13560733199119568,0.07411082088947296,0.06817493587732315,0.06464401632547379
NEUTRAL,0.8184277415275574,0.181572,0,0.2354293167591095,0.43802744150161743,0.014298845082521439,0.017322836443781853,0.2730081081390381,0.011840290389955044,0.010073167271912098,NEUTRAL,0.8813502788543701,0.11865,0,0.055625032633543015,0.4405890703201294,0.17949822545051575,0.13962042331695557,0.08123030513525009,0.04220668599009514,0.06123027577996254
NEUTRAL,0.9302284121513367,0.069772,0,0.04813070595264435,0.9292582273483276,0.005637886468321085,0.003541241865605116,0.004612795077264309,0.0063720750622451305,0.0024470905773341656,NEUTRAL,0.808009684085846,0.19199,0,0.0918479859828949,0.25129640102386475,0.20533786714076996,0.2630113959312439,0.07247060537338257,0.03872288018465042,0.07731291651725769
NEUTRAL,0.9155592322349548,0.084441,0,0.031638748943805695,0.9253780245780945,0.008417926728725433,0.008143341168761253,0.007812166120857,0.011586150154471397,0.007023608312010765,NEUTRAL,0.8785838484764099,0.121416,0,0.08516885340213776,0.13193877041339874,0.19960448145866394,0.20636838674545288,0.20695149898529053,0.0697716772556305,0.10019631683826447
NEUTRAL,0.6449087858200073,0.355091,0,0.005819953046739101,0.9044204950332642,0.01896211877465248,0.010922047309577465,0.04460281878709793,0.012072404846549034,0.0032001708168536425,NEUTRAL,0.8012018799781799,0.198798,0,0.13989467918872833,0.14015059173107147,0.14960239827632904,0.1441192477941513,0.1529829055070877,0.12342175841331482,0.14982843399047852
NEUTRAL,0.799583375453949,0.200417,0,0.011784983798861504,0.9597758650779724,0.004893466830253601,0.00507186958566308,0.009676177054643631,0.004469054285436869,0.004328555893152952,NEUTRAL,0.7419284582138062,0.258072,0,0.0800347775220871,0.1627447009086609,0.15640714764595032,0.20752324163913727,0.13135579228401184,0.1362760066986084,0.125658318400383
NEUTRAL,0.981622576713562,0.018377,0,0.04124125465750694,0.8246245384216309,0.024977227672934532,0.03715316206216812,0.021155986934900284,0.02835564874112606,0.022492215037345886,NEUTRAL,0.9122431874275208,0.087757,0,0.1612369269132614,0.13141906261444092,0.13831596076488495,0.13880133628845215,0.16282640397548676,0.12404290586709976,0.14335738122463226
NEUTRAL,0.6227994561195374,0.377201,0,0.5647164583206177,0.11051366478204727,0.05639025568962097,0.06468096375465393,0.05685107782483101,0.06177974492311478,0.08506784588098526,NEUTRAL,0.6329604983329773,0.36704,0,0.11626028269529343,0.13573987782001495,0.12985928356647491,0.14309988915920258,0.15496625006198883,0.15328790247440338,0.16678650677204132
NEUTRAL,0.8760210871696472,0.123979,0,0.10143204033374786,0.5065962076187134,0.07371453195810318,0.09246726334095001,0.10378092527389526,0.06436580419540405,0.057643234729766846,NEUTRAL,0.7242483496665955,0.275752,0,0.19370567798614502,0.12401176989078522,0.1384122520685196,0.1377537101507187,0.15942996740341187,0.12336712330579758,0.12331942468881607
NEUTRAL,0.9258450269699097,0.074155,0,0.07574667036533356,0.4836050570011139,0.09090571105480194,0.07069128006696701,0.12672589719295502,0.07515351474285126,0.07717190682888031,NEUTRAL,0.7534630298614502,0.246537,0,0.16329644620418549,0.1381673812866211,0.15265041589736938,0.13861088454723358,0.14043298363685608,0.12973755598068237,0.137104332447052
NEUTRAL,0.8722469210624695,0.127753,0,0.0809246227145195,0.3255341649055481,0.0987357422709465,0.13475629687309265,0.0679614245891571,0.1181161105632782,0.17397160828113556,NEUTRAL,0.6890185475349426,0.310981,0,0.19032630324363708,0.13122780621051788,0.15167951583862305,0.13535812497138977,0.141556978225708,0.1235368624329567,0.1263144612312317
NEUTRAL,0.7283945679664612,0.271605,0,0.01661793142557144,0.7635713815689087,0.050291601568460464,0.028607357293367386,0.06753818690776825,0.03677031025290489,0.03660326451063156,NEUTRAL,0.8819085955619812,0.118091,0,0.1677650362253189,0.11924952268600464,0.16038203239440918,0.1386985033750534,0.16037505865097046,0.12813900411128998,0.12539085745811462
NEUTRAL,0.7518348693847656,0.248165,0,0.025766095146536827,0.9081165194511414,0.02001836895942688,0.011357218027114868,0.016967203468084335,0.010513565503060818,0.007261111866682768,NEUTRAL,0.841944694519043,0.158055,0,0.14161944389343262,0.12918376922607422,0.14157740771770477,0.16271857917308807,0.15764755010604858,0.13416603207588196,0.1330871880054474
NEUTRAL,0.9116848111152649,0.088315,0,0.14234010875225067,0.21765068173408508,0.1837250292301178,0.12333538383245468,0.1688937097787857,0.0604671947658062,0.10358794033527374,NEUTRAL,0.8079802989959717,0.19202,0,0.14527851343154907,0.13212870061397552,0.15289118885993958,0.14649878442287445,0.14273962378501892,0.13635307550430298,0.14411011338233948
NEUTRAL,0.8819471597671509,0.118053,0,0.11766020953655243,0.7203649282455444,0.0307651087641716,0.07579848170280457,0.020238816738128662,0.015417526476085186,0.019754918292164803,NEUTRAL,0.6715666651725769,0.328433,0,0.13825012743473053,0.13689637184143066,0.13980717957019806,0.13616952300071716,0.1362978219985962,0.1423422247171402,0.1702367663383484
NEUTRAL,0.9877903461456299,0.01221,0,0.6087606549263,0.3439532220363617,0.012933105230331421,0.014063551090657711,0.012804379686713219,0.004545116331428289,0.002939998870715499,NEUTRAL,0.6735244989395142,0.326476,0,0.1379864364862442,0.1414066106081009,0.1394822597503662,0.1451825499534607,0.14751076698303223,0.1434638947248459,0.14496740698814392
NEUTRAL,0.9911762475967407,0.008824,0,0.11496372520923615,0.30320417881011963,0.1248541995882988,0.13519354164600372,0.06652351468801498,0.1323152631521225,0.12294554710388184,NEUTRAL,0.6425440907478333,0.357456,0,0.07954013347625732,0.1733633279800415,0.46373558044433594,0.08142272382974625,0.10871662199497223,0.04179157316684723,0.05143003165721893
NEUTRAL,0.9050005078315735,0.094999,0,0.11962869018316269,0.7679286003112793,0.028968308120965958,0.03137102350592613,0.02391740120947361,0.015343810431659222,0.012842154130339622,NEUTRAL,0.8834454417228699,0.116555,0,0.13938862085342407,0.10706886649131775,0.17005079984664917,0.1346544623374939,0.1565687209367752,0.1156388372182846,0.1766296774148941
NEUTRAL,0.9597898125648499,0.04021,0,0.004964326974004507,0.9558363556861877,0.011119883507490158,0.008683975785970688,0.008854608982801437,0.006886555813252926,0.00365426205098629,NEUTRAL,0.7225690484046936,0.277431,0,0.14875774085521698,0.12347174435853958,0.2088046818971634,0.11908196657896042,0.12026848644018173,0.11967993527650833,0.15993544459342957
NEUTRAL,0.70343416929245,0.296566,0,0.3278801441192627,0.35045528411865234,0.07102486491203308,0.09151380509138107,0.06666295975446701,0.0408933125436306,0.05156965181231499,NEUTRAL,0.7406162619590759,0.259384,0,0.12235520035028458,0.10341065376996994,0.14109399914741516,0.18336254358291626,0.08481451869010925,0.07039707154035568,0.29456600546836853
POSITIVE,0.8551202416419983,0.86486,1,0.24215884506702423,0.3615870773792267,0.05156468227505684,0.2122841775417328,0.06313496828079224,0.035219382494688034,0.0340508408844471,NEUTRAL,0.7777045369148254,0.222295,0,0.1291588991880417,0.13989661633968353,0.1465381532907486,0.14254742860794067,0.12766483426094055,0.1294582635164261,0.1847357302904129
NEUTRAL,0.7091139554977417,0.290886,0,0.03257771581411362,0.8471724987030029,0.01819470524787903,0.016439560800790787,0.042255617678165436,0.025204064324498177,0.018155844882130623,NEUTRAL,0.5669052600860596,0.433095,0,0.030368149280548096,0.05659547448158264,0.5035862922668457,0.05614476650953293,0.07567291706800461,0.04467291384935379,0.23295962810516357
NEUTRAL,0.9436017274856567,0.056398,0,0.00853584986180067,0.9552793502807617,0.012526581063866615,0.004840352106839418,0.006598178297281265,0.006971282884478569,0.005248335190117359,NEUTRAL,0.4352971017360687,0.564703,0,0.03843808174133301,0.03708681836724281,0.6707962155342102,0.05044819414615631,0.05925633758306503,0.03322262316942215,0.11075173318386078
NEUTRAL,0.6817222833633423,0.318278,0,0.13285407423973083,0.8011195659637451,0.012105876579880714,0.01563032530248165,0.012987648136913776,0.019041165709495544,0.006261287722736597,POSITIVE,0.4829223155975342,0.571915,1,0.0026118354871869087,0.005681248847395182,0.04262973740696907,0.03796030208468437,0.005306384991854429,0.006044590380042791,0.8997659087181091
