human_sentiment_label,human_p_pos,human_p_neg,human_p_neu,human_signed_polarity,human_affective_extremity,human_is_subjective,llm_sentiment_label,llm_p_pos,llm_p_neg,llm_p_neu,llm_signed_polarity,llm_affective_extremity,llm_is_subjective
NEUTRAL,0.012446,0.256255,0.7313,-0.243809,0.2687,0,NEUTRAL,0.026246,0.055962,0.917792,-0.029716,0.082208,0
NEUTRAL,0.014822,0.030182,0.954996,-0.015359,0.045004,0,NEUTRAL,0.055518,0.02265,0.921833,0.032868,0.078167,0
NEUTRAL,0.052366,0.044941,0.902692,0.007425,0.097308,0,NEUTRAL,0.044265,0.018084,0.937651,0.026181,0.062349,0
NEUTRAL,0.03589,0.029897,0.934213,0.005993,0.065787,0,NEUTRAL,0.068636,0.026152,0.905213,0.042484,0.094787,0
NEUTRAL,0.014863,0.020424,0.964713,-0.005561,0.035287,0,NEUTRAL,0.048566,0.04677,0.904664,0.001797,0.095336,0
NEUTRAL,0.004702,0.006335,0.988963,-0.001633,0.011037,0,NEUTRAL,0.040044,0.025131,0.934825,0.014913,0.065175,0
NEUTRAL,0.002157,0.003478,0.994366,-0.001321,0.005634,0,NEUTRAL,0.086932,0.015768,0.8973,0.071163,0.1027,0
NEUTRAL,0.005946,0.032339,0.961715,-0.026393,0.038285,0,NEUTRAL,0.058109,0.029757,0.912134,0.028352,0.087866,0
NEUTRAL,0.017743,0.032615,0.949642,-0.014873,0.050358,0,NEUTRAL,0.007196,0.327496,0.665308,-0.3203,0.334692,0
NEGATIVE,0.003487,0.962081,0.034432,-0.958594,0.965568,1,NEGATIVE,0.00596,0.923178,0.070861,-0.917218,0.929139,1
NEUTRAL,0.016157,0.335802,0.648041,-0.319645,0.351959,0,NEGATIVE,0.048712,0.762588,0.1887,-0.713876,0.8113,1
NEUTRAL,0.038428,0.437414,0.524158,-0.398987,0.475842,0,NEGATIVE,0.055151,0.544891,0.399958,-0.48974,0.600042,1
NEGATIVE,0.046476,0.644647,0.308876,-0.598171,0.691124,1,NEGATIVE,0.023504,0.667263,0.309233,-0.643759,0.690767,1
NEUTRAL,0.196022,0.070642,0.733336,0.125379,0.266664,0,NEGATIVE,0.10864,0.586932,0.304428,-0.478292,0.695572,1
NEUTRAL,0.014586,0.066394,0.919021,-0.051808,0.080979,0,NEUTRAL,0.168888,0.352537,0.478576,-0.183649,0.521424,0
NEUTRAL,0.086946,0.089907,0.823146,-0.002961,0.176854,0,NEGATIVE,0.037988,0.597047,0.364965,-0.55906,0.635035,1
NEUTRAL,0.202651,0.192448,0.604901,0.010203,0.395099,0,NEUTRAL,0.112892,0.30958,0.577528,-0.196687,0.422472,0
POSITIVE,0.990581,0.001673,0.007746,0.988908,0.992254,1,NEGATIVE,0.057241,0.71225,0.23051,-0.655009,0.76949,1
NEUTRAL,0.034735,0.052864,0.912401,-0.018128,0.087599,0,NEUTRAL,0.08567,0.233399,0.680931,-0.147729,0.319069,0
NEGATIVE,0.00478,0.888474,0.106746,-0.883694,0.893254,1,NEUTRAL,0.156883,0.332646,0.510471,-0.175763,0.489529,0
NEGATIVE,0.007876,0.87406,0.118064,-0.866184,0.881936,1,NEGATIVE,0.031801,0.833429,0.13477,-0.801628,0.86523,1
NEUTRAL,0.020168,0.465385,0.514447,-0.445217,0.485553,0,NEUTRAL,0.025134,0.4409,0.533966,-0.415766,0.466034,0
NEGATIVE,0.022275,0.781407,0.196318,-0.759132,0.803682,1,NEGATIVE,0.058556,0.564742,0.376702,-0.506185,0.623298,1
NEGATIVE,0.005409,0.875863,0.118728,-0.870454,0.881272,1,NEUTRAL,0.096941,0.397339,0.50572,-0.300397,0.49428,0
NEGATIVE,0.008457,0.624939,0.366604,-0.616483,0.633396,1,NEGATIVE,0.069049,0.569509,0.361442,-0.500461,0.638558,1
NEGATIVE,0.005137,0.968055,0.026808,-0.962918,0.973192,1,NEUTRAL,0.092345,0.322527,0.585128,-0.230182,0.414872,0
NEUTRAL,0.037324,0.137207,0.825469,-0.099883,0.174531,0,NEGATIVE,0.055764,0.562866,0.38137,-0.507101,0.61863,1
NEGATIVE,0.0078,0.827145,0.165055,-0.819344,0.834945,1,NEGATIVE,0.054901,0.617172,0.327927,-0.56227,0.672073,1
NEGATIVE,0.014151,0.920473,0.065376,-0.906322,0.934624,1,NEGATIVE,0.044098,0.58983,0.366073,-0.545732,0.633927,1
NEGATIVE,0.009151,0.910877,0.079971,-0.901726,0.920029,1,NEUTRAL,0.054241,0.427667,0.518092,-0.373426,0.481908,0
NEUTRAL,0.045101,0.210574,0.744325,-0.165472,0.255675,0,NEGATIVE,0.030417,0.820397,0.149186,-0.789981,0.850814,1
NEGATIVE,0.019049,0.60293,0.378021,-0.583881,0.621979,1,NEGATIVE,0.056071,0.681571,0.262358,-0.6255,0.737642,1
NEGATIVE,0.037831,0.695481,0.266689,-0.65765,0.733311,1,NEUTRAL,0.032847,0.360753,0.6064,-0.327906,0.3936,0
NEUTRAL,0.044773,0.269573,0.685654,-0.2248,0.314346,0,NEGATIVE,0.032575,0.663364,0.30406,-0.630789,0.69594,1
NEGATIVE,0.038935,0.705201,0.255864,-0.666266,0.744136,1,NEUTRAL,0.097868,0.441768,0.460364,-0.3439,0.539636,0
NEUTRAL,0.222195,0.054604,0.723201,0.16759,0.276799,0,NEGATIVE,0.053721,0.598547,0.347731,-0.544826,0.652269,1
NEUTRAL,0.027865,0.124568,0.847568,-0.096703,0.152432,0,NEGATIVE,0.035799,0.580499,0.383702,-0.5447,0.616298,1
NEGATIVE,0.045176,0.580745,0.37408,-0.535569,0.62592,1,NEUTRAL,0.122981,0.309639,0.56738,-0.186658,0.43262,0
NEUTRAL,0.099259,0.202214,0.698528,-0.102955,0.301472,0,NEGATIVE,0.014743,0.793367,0.19189,-0.778624,0.80811,1
NEUTRAL,0.040522,0.105814,0.853663,-0.065292,0.146337,0,POSITIVE,0.763733,0.015392,0.220875,0.748341,0.779125,1
NEUTRAL,0.142285,0.037761,0.819954,0.104524,0.180046,0,NEUTRAL,0.109302,0.040843,0.849856,0.068459,0.150144,0
NEUTRAL,0.054473,0.012478,0.933049,0.041994,0.066951,0,NEUTRAL,0.108859,0.109885,0.781256,-0.001026,0.218744,0
NEUTRAL,0.08024,0.03422,0.88554,0.04602,0.11446,0,NEUTRAL,0.054834,0.069467,0.875699,-0.014633,0.124301,0
NEUTRAL,0.393542,0.04332,0.563138,0.350221,0.436862,0,NEUTRAL,0.054361,0.061992,0.883647,-0.007631,0.116353,0
NEUTRAL,0.03255,0.101747,0.865703,-0.069198,0.134297,0,NEUTRAL,0.159313,0.010809,0.829879,0.148504,0.170121,0
NEUTRAL,0.027825,0.466676,0.505499,-0.438851,0.494501,0,NEUTRAL,0.402564,0.02411,0.573326,0.378454,0.426674,0
NEUTRAL,0.086387,0.108012,0.805601,-0.021625,0.194399,0,NEUTRAL,0.058178,0.032403,0.909419,0.025775,0.090581,0
NEUTRAL,0.00728,0.407473,0.585247,-0.400193,0.414753,0,NEUTRAL,0.106758,0.019979,0.873263,0.086779,0.126737,0
NEUTRAL,0.102874,0.063334,0.833793,0.03954,0.166207,0,NEUTRAL,0.090486,0.064797,0.844718,0.025689,0.155282,0
NEUTRAL,0.42891,0.053499,0.517591,0.375412,0.482409,0,NEUTRAL,0.295381,0.036371,0.668247,0.25901,0.331753,0
NEUTRAL,0.038405,0.193768,0.767827,-0.155363,0.232173,0,NEUTRAL,0.304957,0.015173,0.67987,0.289785,0.32013,0
NEUTRAL,0.170189,0.067282,0.762528,0.102907,0.237472,0,NEUTRAL,0.296143,0.046906,0.656951,0.249237,0.343049,0
NEGATIVE,0.024294,0.649219,0.326487,-0.624926,0.673513,1,NEUTRAL,0.09439,0.019084,0.886526,0.075305,0.113474,0
NEUTRAL,0.009704,0.311309,0.678987,-0.301605,0.321013,0,NEUTRAL,0.11286,0.021499,0.865641,0.091361,0.134359,0
NEGATIVE,0.003748,0.947127,0.049125,-0.943379,0.950875,1,POSITIVE,0.704697,0.011407,0.283896,0.69329,0.716104,1
NEGATIVE,0.018072,0.546766,0.435162,-0.528693,0.564838,1,NEUTRAL,0.064296,0.046688,0.889016,0.017608,0.110984,0
NEGATIVE,0.013977,0.772349,0.213673,-0.758372,0.786327,1,NEUTRAL,0.055788,0.058144,0.886068,-0.002356,0.113932,0
NEUTRAL,0.209801,0.213851,0.576348,-0.00405,0.423652,0,NEUTRAL,0.351454,0.067266,0.58128,0.284189,0.41872,0
NEGATIVE,0.007779,0.919765,0.072456,-0.911987,0.927544,1,NEUTRAL,0.02886,0.271628,0.699512,-0.242769,0.300488,0
NEUTRAL,0.046725,0.357467,0.595808,-0.310741,0.404192,0,NEUTRAL,0.056364,0.055791,0.887845,0.000573,0.112155,0
NEUTRAL,0.130874,0.072148,0.796978,0.058726,0.203022,0,NEUTRAL,0.059856,0.120575,0.81957,-0.060719,0.18043,0
NEUTRAL,0.161216,0.017862,0.820922,0.143354,0.179078,0,NEUTRAL,0.078046,0.037792,0.884162,0.040254,0.115838,0
NEUTRAL,0.010679,0.02469,0.964632,-0.014011,0.035368,0,POSITIVE,0.576467,0.01785,0.405683,0.558616,0.594317,1
NEGATIVE,0.00191,0.97437,0.023719,-0.97246,0.976281,1,NEUTRAL,0.113722,0.055043,0.831235,0.058678,0.168765,0
NEUTRAL,0.015027,0.318041,0.666932,-0.303015,0.333068,0,NEUTRAL,0.061011,0.076576,0.862414,-0.015565,0.137586,0
NEUTRAL,0.061055,0.058865,0.880079,0.00219,0.119921,0,NEUTRAL,0.180707,0.061055,0.758238,0.119652,0.241762,0
NEUTRAL,0.011662,0.007171,0.981167,0.004491,0.018833,0,NEUTRAL,0.140686,0.026854,0.83246,0.113831,0.16754,0
NEGATIVE,0.004623,0.987039,0.008338,-0.982416,0.991662,1,NEUTRAL,0.094897,0.051195,0.853907,0.043702,0.146093,0
NEUTRAL,0.03542,0.042639,0.921942,-0.007219,0.078058,0,NEUTRAL,0.156767,0.044111,0.799122,0.112656,0.200878,0
NEUTRAL,0.042666,0.016842,0.940491,0.025824,0.059509,0,NEGATIVE,0.009189,0.799218,0.191593,-0.790029,0.808407,1
NEGATIVE,0.001737,0.982247,0.016017,-0.98051,0.983983,1,NEGATIVE,0.055156,0.568781,0.376063,-0.513625,0.623937,1
NEUTRAL,0.012226,0.102577,0.885198,-0.090351,0.114802,0,NEGATIVE,0.007614,0.806031,0.186355,-0.798417,0.813645,1
NEGATIVE,0.008451,0.770399,0.22115,-0.761948,0.77885,1,NEGATIVE,0.017847,0.808372,0.173781,-0.790525,0.826219,1
POSITIVE,0.746758,0.044717,0.208525,0.702041,0.791475,1,NEUTRAL,0.02553,0.310752,0.663719,-0.285222,0.336281,0
NEGATIVE,0.003906,0.860111,0.135983,-0.856205,0.864017,1,NEUTRAL,0.014563,0.246705,0.738732,-0.232143,0.261268,0
NEUTRAL,0.039008,0.095198,0.865794,-0.05619,0.134206,0,NEGATIVE,0.004186,0.935926,0.059887,-0.93174,0.940113,1
NEUTRAL,0.03765,0.27077,0.69158,-0.233119,0.30842,0,NEUTRAL,0.027522,0.443624,0.528854,-0.416102,0.471146,0
POSITIVE,0.605567,0.00771,0.386723,0.597857,0.613277,1,NEGATIVE,0.014091,0.645998,0.339912,-0.631907,0.660088,1
NEUTRAL,0.012155,0.028428,0.959417,-0.016273,0.040583,0,NEUTRAL,0.01682,0.348751,0.634429,-0.331931,0.365571,0
NEUTRAL,0.024886,0.092699,0.882415,-0.067814,0.117585,0,NEGATIVE,0.014541,0.813557,0.171902,-0.799016,0.828098,1
NEUTRAL,0.022472,0.395963,0.581565,-0.37349,0.418435,0,NEGATIVE,0.008695,0.848896,0.142408,-0.840201,0.857592,1
NEUTRAL,0.367785,0.051065,0.58115,0.316719,0.41885,0,NEGATIVE,0.013539,0.751858,0.234603,-0.738319,0.765397,1
NEUTRAL,0.031949,0.178637,0.789414,-0.146688,0.210586,0,NEGATIVE,0.01658,0.634184,0.349236,-0.617603,0.650764,1
NEUTRAL,0.031942,0.099799,0.868259,-0.067857,0.131741,0,NEGATIVE,0.019304,0.538362,0.442334,-0.519058,0.557666,1
NEUTRAL,0.032414,0.143257,0.824329,-0.110843,0.175671,0,NEGATIVE,0.006722,0.736008,0.25727,-0.729286,0.74273,1
NEUTRAL,0.041637,0.352349,0.606013,-0.310712,0.393987,0,NEUTRAL,0.126682,0.208336,0.664983,-0.081654,0.335017,0
NEGATIVE,0.01511,0.842734,0.142155,-0.827624,0.857845,1,NEUTRAL,0.122313,0.24828,0.629407,-0.125966,0.370593,0
NEUTRAL,0.073268,0.186993,0.739738,-0.113725,0.260262,0,NEUTRAL,0.082664,0.192261,0.725076,-0.109597,0.274924,0
NEUTRAL,0.024384,0.37434,0.601276,-0.349957,0.398724,0,NEUTRAL,0.095456,0.148573,0.755971,-0.053117,0.244029,0
NEGATIVE,0.017319,0.607391,0.375291,-0.590072,0.624709,1,NEUTRAL,0.195514,0.080892,0.723594,0.114623,0.276406,0
NEUTRAL,0.135863,0.149871,0.714266,-0.014008,0.285734,0,NEUTRAL,0.072953,0.172854,0.754192,-0.099901,0.245808,0
NEUTRAL,0.118988,0.231586,0.649427,-0.112598,0.350573,0,NEUTRAL,0.079752,0.140353,0.779894,-0.060601,0.220106,0
NEGATIVE,0.027494,0.767966,0.20454,-0.740472,0.79546,1,NEUTRAL,0.118886,0.11698,0.764134,0.001906,0.235866,0
NEUTRAL,0.004906,0.007372,0.987722,-0.002466,0.012278,0,POSITIVE,0.461897,0.117255,0.420848,0.344643,0.579152,1
NEGATIVE,0.041569,0.531763,0.426668,-0.490194,0.573332,1,NEUTRAL,0.14123,0.18253,0.676239,-0.0413,0.323761,0
NEGATIVE,0.121838,0.560496,0.317666,-0.438657,0.682334,1,NEUTRAL,0.070564,0.23435,0.695085,-0.163786,0.304915,0
NEUTRAL,0.018527,0.137136,0.844337,-0.118609,0.155663,0,NEUTRAL,0.162223,0.16243,0.675347,-0.000206,0.324653,0
NEUTRAL,0.049649,0.123236,0.827115,-0.073587,0.172885,0,NEUTRAL,0.036142,0.144478,0.81938,-0.108337,0.18062,0
NEUTRAL,0.024153,0.292665,0.683182,-0.268513,0.316818,0,NEUTRAL,0.093243,0.200067,0.70669,-0.106823,0.29331,0
NEGATIVE,0.028607,0.607125,0.364267,-0.578518,0.635733,1,NEUTRAL,0.130394,0.123909,0.745697,0.006485,0.254303,0
NEGATIVE,0.060256,0.559943,0.3798,-0.499687,0.6202,1,NEUTRAL,0.051554,0.088427,0.860019,-0.036873,0.139981,0
NEUTRAL,0.167859,0.123584,0.708556,0.044275,0.291444,0,NEUTRAL,0.167066,0.17277,0.660164,-0.005704,0.339836,0
NEGATIVE,0.007885,0.837512,0.154602,-0.829627,0.845398,1,NEUTRAL,0.19168,0.334758,0.473561,-0.143078,0.526439,0
NEUTRAL,0.017412,0.152629,0.82996,-0.135217,0.17004,0,NEUTRAL,0.07928,0.104455,0.816265,-0.025175,0.183735,0
NEUTRAL,0.017959,0.421733,0.560308,-0.403774,0.439692,0,NEUTRAL,0.077799,0.060202,0.861998,0.017597,0.138002,0
NEUTRAL,0.014119,0.406941,0.57894,-0.392821,0.42106,0,NEUTRAL,0.060632,0.228281,0.711087,-0.167649,0.288913,0
NEUTRAL,0.214575,0.222107,0.563319,-0.007532,0.436681,0,NEGATIVE,0.10944,0.471742,0.418818,-0.362301,0.581182,1
NEUTRAL,0.046204,0.395266,0.558529,-0.349062,0.441471,0,NEUTRAL,0.113829,0.396775,0.489396,-0.282945,0.510604,0
NEGATIVE,0.04131,0.662159,0.296532,-0.620849,0.703468,1,NEUTRAL,0.134449,0.282846,0.582706,-0.148397,0.417294,0
NEUTRAL,0.022589,0.109606,0.867805,-0.087018,0.132195,0,NEUTRAL,0.079493,0.268939,0.651568,-0.189447,0.348432,0
NEGATIVE,0.01438,0.704781,0.280839,-0.690401,0.719161,1,NEUTRAL,0.089585,0.124565,0.78585,-0.03498,0.21415,0
NEGATIVE,0.062666,0.54799,0.389345,-0.485324,0.610655,1,NEUTRAL,0.095264,0.304458,0.600278,-0.209194,0.399722,0
NEUTRAL,0.007624,0.011363,0.981013,-0.003738,0.018987,0,NEUTRAL,0.145108,0.166251,0.688641,-0.021144,0.311359,0
NEGATIVE,0.000806,0.972462,0.026732,-0.971656,0.973268,1,NEUTRAL,0.162801,0.037447,0.799751,0.125354,0.200249,0
NEGATIVE,0.010208,0.696886,0.292907,-0.686678,0.707093,1,NEUTRAL,0.175136,0.048595,0.776269,0.126542,0.223731,0
NEUTRAL,0.0222,0.02845,0.949349,-0.00625,0.050651,0,NEGATIVE,0.023022,0.508812,0.468166,-0.48579,0.531834,1
NEUTRAL,0.024022,0.219641,0.756337,-0.195619,0.243663,0,NEUTRAL,0.044269,0.440351,0.515381,-0.396082,0.484619,0
NEGATIVE,0.004169,0.98823,0.007601,-0.984061,0.992399,1,NEUTRAL,0.013455,0.487692,0.498853,-0.474237,0.501147,0
POSITIVE,0.994282,0.001466,0.004252,0.992816,0.995748,1,NEUTRAL,0.020524,0.229465,0.750011,-0.20894,0.249989,0
NEUTRAL,0.054561,0.008946,0.936492,0.045615,0.063508,0,NEGATIVE,0.029615,0.825075,0.14531,-0.79546,0.85469,1
NEUTRAL,0.049381,0.00903,0.941589,0.040352,0.058411,0,NEUTRAL,0.01715,0.039928,0.942923,-0.022778,0.057077,0
NEUTRAL,0.077129,0.011114,0.911758,0.066015,0.088242,0,NEGATIVE,0.005054,0.801001,0.193946,-0.795947,0.806054,1
POSITIVE,0.922934,0.007656,0.069411,0.915278,0.930589,1,NEUTRAL,0.021964,0.035689,0.942347,-0.013726,0.057653,0
NEGATIVE,0.000956,0.980973,0.018071,-0.980017,0.981929,1,NEUTRAL,0.020964,0.062761,0.916275,-0.041798,0.083725,0
NEUTRAL,0.033489,0.017444,0.949067,0.016044,0.050933,0,NEUTRAL,0.025022,0.089195,0.885783,-0.064172,0.114217,0
POSITIVE,0.986913,0.001014,0.012072,0.985899,0.987928,1,NEUTRAL,0.028875,0.026565,0.944561,0.00231,0.055439,0
NEUTRAL,0.010887,0.192271,0.796842,-0.181385,0.203158,0,NEUTRAL,0.014642,0.392423,0.592935,-0.377781,0.407065,0
NEUTRAL,0.020235,0.060153,0.919611,-0.039918,0.080389,0,NEUTRAL,0.02582,0.211763,0.762417,-0.185943,0.237583,0
NEUTRAL,0.055203,0.087992,0.856806,-0.032789,0.143194,0,NEUTRAL,0.020377,0.324519,0.655104,-0.304143,0.344896,0
NEUTRAL,0.022384,0.136491,0.841125,-0.114106,0.158875,0,NEUTRAL,0.013723,0.463696,0.522581,-0.449973,0.477419,0
NEUTRAL,0.010001,0.300197,0.689802,-0.290196,0.310198,0,NEGATIVE,0.007925,0.757062,0.235013,-0.749137,0.764987,1
NEUTRAL,0.030638,0.018929,0.950433,0.011709,0.049567,0,NEUTRAL,0.03484,0.100597,0.864563,-0.065756,0.135437,0
NEUTRAL,0.021228,0.033879,0.944892,-0.012651,0.055108,0,NEGATIVE,0.013731,0.508033,0.478236,-0.494301,0.521764,1
NEUTRAL,0.025911,0.095386,0.878704,-0.069475,0.121296,0,NEGATIVE,0.0078,0.55275,0.439451,-0.54495,0.560549,1
NEGATIVE,0.015656,0.662217,0.322127,-0.646561,0.677873,1,NEUTRAL,0.011273,0.439391,0.549335,-0.428118,0.450665,0
NEUTRAL,0.061472,0.05993,0.878598,0.001542,0.121402,0,NEUTRAL,0.022094,0.387091,0.590815,-0.364997,0.409185,0
NEGATIVE,0.016479,0.543628,0.439893,-0.527149,0.560107,1,NEGATIVE,0.018104,0.526286,0.45561,-0.508182,0.54439,1
NEGATIVE,0.006964,0.769094,0.223943,-0.76213,0.776057,1,NEGATIVE,0.012755,0.506062,0.481184,-0.493307,0.518816,1
NEUTRAL,0.002913,0.027789,0.969298,-0.024877,0.030702,0,NEUTRAL,0.047472,0.029216,0.923311,0.018256,0.076689,0
NEUTRAL,0.009681,0.025942,0.964377,-0.016262,0.035623,0,NEUTRAL,0.059896,0.032298,0.907806,0.027598,0.092194,0
NEUTRAL,0.416958,0.103565,0.479477,0.313393,0.520523,0,NEUTRAL,0.036755,0.026903,0.936342,0.009852,0.063658,0
NEUTRAL,0.103188,0.114849,0.781963,-0.011661,0.218037,0,NEUTRAL,0.047631,0.021909,0.93046,0.025722,0.06954,0
NEUTRAL,0.050184,0.3375,0.612316,-0.287316,0.387684,0,NEUTRAL,0.039437,0.033908,0.926655,0.005529,0.073345,0
NEUTRAL,0.033675,0.285542,0.680784,-0.251867,0.319216,0,NEUTRAL,0.048229,0.01509,0.936682,0.033139,0.063318,0
NEUTRAL,0.022839,0.046809,0.930353,-0.02397,0.069647,0,NEUTRAL,0.080028,0.023234,0.896737,0.056794,0.103263,0
NEGATIVE,0.008891,0.859164,0.131946,-0.850273,0.868054,1,NEUTRAL,0.038502,0.019581,0.941917,0.018921,0.058083,0
NEUTRAL,0.069291,0.063027,0.867681,0.006264,0.132319,0,NEUTRAL,0.044606,0.031291,0.924102,0.013315,0.075898,0
NEUTRAL,0.016256,0.257521,0.726223,-0.241265,0.273777,0,NEUTRAL,0.054546,0.026649,0.918805,0.027898,0.081195,0
NEUTRAL,0.029246,0.151868,0.818886,-0.122621,0.181114,0,NEUTRAL,0.041095,0.03915,0.919755,0.001945,0.080245,0
NEUTRAL,0.100759,0.035995,0.863246,0.064764,0.136754,0,NEUTRAL,0.052485,0.018902,0.928613,0.033583,0.071387,0
NEUTRAL,0.041932,0.47095,0.487118,-0.429018,0.512882,0,NEUTRAL,0.035032,0.014056,0.950912,0.020976,0.049088,0
NEUTRAL,0.088413,0.243602,0.667985,-0.15519,0.332015,0,NEUTRAL,0.047375,0.021746,0.930879,0.025628,0.069121,0
NEGATIVE,0.003482,0.935944,0.060574,-0.932462,0.939426,1,NEUTRAL,0.018096,0.028626,0.953279,-0.01053,0.046721,0
NEGATIVE,0.001154,0.992451,0.006395,-0.991296,0.993605,1,NEUTRAL,0.017894,0.046078,0.936028,-0.028184,0.063972,0
NEUTRAL,0.029067,0.42677,0.544163,-0.397703,0.455837,0,NEUTRAL,0.02572,0.013329,0.960951,0.012391,0.039049,0
NEUTRAL,0.017882,0.05423,0.927889,-0.036348,0.072111,0,NEUTRAL,0.028167,0.051921,0.919913,-0.023754,0.080087,0
NEUTRAL,0.095233,0.059482,0.845285,0.035751,0.154715,0,NEUTRAL,0.020415,0.079888,0.899697,-0.059473,0.100303,0
NEGATIVE,0.000685,0.98948,0.009835,-0.988795,0.990165,1,NEUTRAL,0.016547,0.043213,0.940241,-0.026666,0.059759,0
NEUTRAL,0.026713,0.112526,0.860761,-0.085814,0.139239,0,NEUTRAL,0.020473,0.018396,0.961131,0.002076,0.038869,0
NEUTRAL,0.00566,0.187626,0.806715,-0.181966,0.193285,0,NEUTRAL,0.040982,0.046858,0.91216,-0.005877,0.08784,0
POSITIVE,0.941587,0.005045,0.053368,0.936541,0.946632,1,NEUTRAL,0.03946,0.042237,0.918303,-0.002778,0.081697,0
NEUTRAL,0.009888,0.029629,0.960483,-0.019741,0.039517,0,NEUTRAL,0.034761,0.046927,0.918312,-0.012167,0.081688,0
NEUTRAL,0.03261,0.038902,0.928488,-0.006292,0.071512,0,NEUTRAL,0.025016,0.052342,0.922642,-0.027327,0.077358,0
NEUTRAL,0.029175,0.269081,0.701744,-0.239906,0.298256,0,NEUTRAL,0.014412,0.029282,0.956306,-0.01487,0.043694,0
NEUTRAL,0.011998,0.077126,0.910876,-0.065128,0.089124,0,NEUTRAL,0.029786,0.106514,0.8637,-0.076729,0.1363,0
NEUTRAL,0.012201,0.015323,0.972476,-0.003122,0.027524,0,NEUTRAL,0.015496,0.029538,0.954966,-0.014042,0.045034,0
NEUTRAL,0.198672,0.032396,0.768932,0.166276,0.231068,0,NEUTRAL,0.017533,0.022802,0.959665,-0.005268,0.040335,0
NEGATIVE,0.016838,0.765735,0.217427,-0.748897,0.782573,1,NEUTRAL,0.014428,0.044371,0.941201,-0.029943,0.058799,0
POSITIVE,0.995746,0.000723,0.00353,0.995023,0.99647,1,NEUTRAL,0.017182,0.015547,0.96727,0.001635,0.03273,0
NEGATIVE,0.0102,0.808595,0.181205,-0.798394,0.818795,1,NEUTRAL,0.019136,0.045612,0.935252,-0.026476,0.064748,0
POSITIVE,0.749872,0.03023,0.219897,0.719642,0.780103,1,NEUTRAL,0.018948,0.015082,0.96597,0.003866,0.03403,0
NEUTRAL,0.077867,0.098404,0.823729,-0.020537,0.176271,0,NEUTRAL,0.014105,0.026875,0.95902,-0.012769,0.04098,0
POSITIVE,0.503667,0.126874,0.369458,0.376793,0.630542,1,NEUTRAL,0.01502,0.046174,0.938806,-0.031155,0.061194,0
NEUTRAL,0.035115,0.317173,0.647712,-0.282058,0.352288,0,NEUTRAL,0.030807,0.022112,0.947081,0.008695,0.052919,0
NEUTRAL,0.032603,0.268665,0.698731,-0.236062,0.301269,0,NEUTRAL,0.016896,0.037262,0.945842,-0.020365,0.054158,0
NEGATIVE,0.013766,0.736174,0.25006,-0.722409,0.74994,1,NEUTRAL,0.020649,0.022644,0.956706,-0.001995,0.043294,0
NEGATIVE,0.008118,0.58424,0.407641,-0.576122,0.592359,1,NEUTRAL,0.014255,0.020658,0.965087,-0.006403,0.034913,0
