human_sentiment_label,human_p_pos,human_p_neg,human_p_neu,human_signed_polarity,human_affective_extremity,human_is_subjective,llm_sentiment_label,llm_p_pos,llm_p_neg,llm_p_neu,llm_signed_polarity,llm_affective_extremity,llm_is_subjective
NEUTRAL,0.00462,0.025605,0.969774,-0.020985,0.030226,0,NEGATIVE,0.011632,0.520126,0.468242,-0.508494,0.531758,1
POSITIVE,0.563638,0.020821,0.415541,0.542816,0.584459,1,NEGATIVE,0.01514,0.54991,0.43495,-0.534771,0.56505,1
NEGATIVE,0.009783,0.583908,0.406309,-0.574125,0.593691,1,NEGATIVE,0.000882,0.968875,0.030244,-0.967993,0.969756,1
NEUTRAL,0.012446,0.256255,0.7313,-0.243809,0.2687,0,NEGATIVE,0.001997,0.911853,0.08615,-0.909856,0.91385,1
NEUTRAL,0.014822,0.030182,0.954996,-0.015359,0.045004,0,NEUTRAL,0.045056,0.07215,0.882795,-0.027094,0.117205,0
NEUTRAL,0.052366,0.044941,0.902692,0.007425,0.097308,0,NEUTRAL,0.071355,0.076472,0.852174,-0.005117,0.147826,0
NEUTRAL,0.03589,0.029897,0.934213,0.005993,0.065787,0,NEUTRAL,0.035025,0.293147,0.671828,-0.258122,0.328172,0
NEUTRAL,0.014863,0.020424,0.964713,-0.005561,0.035287,0,NEUTRAL,0.444478,0.044226,0.511295,0.400252,0.488705,0
NEUTRAL,0.004702,0.006335,0.988963,-0.001633,0.011037,0,NEUTRAL,0.231763,0.033704,0.734534,0.198059,0.265466,0
NEUTRAL,0.002157,0.003478,0.994366,-0.001321,0.005634,0,POSITIVE,0.507986,0.033594,0.45842,0.474393,0.54158,1
NEUTRAL,0.005946,0.032339,0.961715,-0.026393,0.038285,0,NEUTRAL,0.376384,0.054614,0.569002,0.32177,0.430998,0
NEUTRAL,0.017743,0.032615,0.949642,-0.014873,0.050358,0,NEUTRAL,0.014514,0.223569,0.761916,-0.209055,0.238084,0
NEGATIVE,0.003487,0.962081,0.034432,-0.958594,0.965568,1,NEGATIVE,0.017593,0.824152,0.158254,-0.806559,0.841746,1
NEUTRAL,0.016157,0.335802,0.648041,-0.319645,0.351959,0,NEGATIVE,0.021648,0.807639,0.170713,-0.78599,0.829287,1
NEUTRAL,0.038428,0.437414,0.524158,-0.398987,0.475842,0,NEGATIVE,0.025644,0.748245,0.226111,-0.722602,0.773889,1
NEGATIVE,0.046476,0.644647,0.308876,-0.598171,0.691124,1,NEGATIVE,0.035771,0.674282,0.289947,-0.638511,0.710053,1
NEUTRAL,0.196022,0.070642,0.733336,0.125379,0.266664,0,NEGATIVE,0.053055,0.658132,0.288814,-0.605077,0.711186,1
NEUTRAL,0.014586,0.066394,0.919021,-0.051808,0.080979,0,NEGATIVE,0.023103,0.789046,0.187851,-0.765943,0.812149,1
NEUTRAL,0.086946,0.089907,0.823146,-0.002961,0.176854,0,NEGATIVE,0.004002,0.924784,0.071214,-0.920782,0.928786,1
NEUTRAL,0.202651,0.192448,0.604901,0.010203,0.395099,0,NEGATIVE,0.008507,0.896427,0.095066,-0.88792,0.904934,1
POSITIVE,0.990581,0.001673,0.007746,0.988908,0.992254,1,NEGATIVE,0.009246,0.900571,0.090183,-0.891325,0.909817,1
NEUTRAL,0.034735,0.052864,0.912401,-0.018128,0.087599,0,NEGATIVE,0.009808,0.894222,0.09597,-0.884414,0.90403,1
NEGATIVE,0.00478,0.888474,0.106746,-0.883694,0.893254,1,NEGATIVE,0.004637,0.92773,0.067632,-0.923093,0.932368,1
NEGATIVE,0.007876,0.87406,0.118064,-0.866184,0.881936,1,NEGATIVE,0.025672,0.810105,0.164224,-0.784433,0.835776,1
NEUTRAL,0.020168,0.465385,0.514447,-0.445217,0.485553,0,NEGATIVE,0.031627,0.893063,0.07531,-0.861435,0.92469,1
NEGATIVE,0.022275,0.781407,0.196318,-0.759132,0.803682,1,NEGATIVE,0.00476,0.954134,0.041106,-0.949373,0.958894,1
NEGATIVE,0.005409,0.875863,0.118728,-0.870454,0.881272,1,NEGATIVE,0.033766,0.675519,0.290715,-0.641753,0.709285,1
NEGATIVE,0.008457,0.624939,0.366604,-0.616483,0.633396,1,NEGATIVE,0.014991,0.81264,0.172369,-0.797649,0.827631,1
NEGATIVE,0.005137,0.968055,0.026808,-0.962918,0.973192,1,NEGATIVE,0.026913,0.806368,0.166719,-0.779455,0.833281,1
NEUTRAL,0.037324,0.137207,0.825469,-0.099883,0.174531,0,NEGATIVE,0.018778,0.898674,0.082548,-0.879896,0.917452,1
NEGATIVE,0.0078,0.827145,0.165055,-0.819344,0.834945,1,NEGATIVE,0.03836,0.832475,0.129164,-0.794115,0.870836,1
NEGATIVE,0.014151,0.920473,0.065376,-0.906322,0.934624,1,NEGATIVE,0.023301,0.812796,0.163903,-0.789494,0.836097,1
NEGATIVE,0.009151,0.910877,0.079971,-0.901726,0.920029,1,NEGATIVE,0.026452,0.847627,0.125921,-0.821175,0.874079,1
NEUTRAL,0.045101,0.210574,0.744325,-0.165472,0.255675,0,NEGATIVE,0.012159,0.893205,0.094636,-0.881046,0.905364,1
NEGATIVE,0.019049,0.60293,0.378021,-0.583881,0.621979,1,NEGATIVE,0.025472,0.8368,0.137728,-0.811328,0.862272,1
NEGATIVE,0.037831,0.695481,0.266689,-0.65765,0.733311,1,NEGATIVE,0.034816,0.792205,0.172979,-0.757389,0.827021,1
NEUTRAL,0.044773,0.269573,0.685654,-0.2248,0.314346,0,NEGATIVE,0.009169,0.931154,0.059677,-0.921985,0.940323,1
NEGATIVE,0.038935,0.705201,0.255864,-0.666266,0.744136,1,NEGATIVE,0.023045,0.763597,0.213358,-0.740552,0.786642,1
NEUTRAL,0.222195,0.054604,0.723201,0.16759,0.276799,0,NEGATIVE,0.022462,0.763557,0.213981,-0.741095,0.786019,1
NEUTRAL,0.027865,0.124568,0.847568,-0.096703,0.152432,0,NEGATIVE,0.050942,0.588253,0.360805,-0.537311,0.639195,1
NEGATIVE,0.045176,0.580745,0.37408,-0.535569,0.62592,1,NEGATIVE,0.003779,0.952481,0.043741,-0.948702,0.956259,1
NEUTRAL,0.099259,0.202214,0.698528,-0.102955,0.301472,0,NEGATIVE,0.018086,0.890733,0.091181,-0.872646,0.908819,1
NEUTRAL,0.040522,0.105814,0.853663,-0.065292,0.146337,0,NEUTRAL,0.18071,0.122204,0.697086,0.058506,0.302914,0
NEUTRAL,0.142285,0.037761,0.819954,0.104524,0.180046,0,NEUTRAL,0.109208,0.102223,0.788569,0.006985,0.211431,0
NEUTRAL,0.054473,0.012478,0.933049,0.041994,0.066951,0,POSITIVE,0.483428,0.046163,0.470409,0.437265,0.529591,1
NEUTRAL,0.08024,0.03422,0.88554,0.04602,0.11446,0,NEGATIVE,0.026919,0.659265,0.313816,-0.632347,0.686184,1
NEUTRAL,0.393542,0.04332,0.563138,0.350221,0.436862,0,NEUTRAL,0.161848,0.087792,0.75036,0.074056,0.24964,0
NEUTRAL,0.03255,0.101747,0.865703,-0.069198,0.134297,0,NEUTRAL,0.461508,0.058041,0.480451,0.403466,0.519549,0
NEUTRAL,0.027825,0.466676,0.505499,-0.438851,0.494501,0,NEUTRAL,0.059623,0.426382,0.513994,-0.366759,0.486006,0
NEUTRAL,0.086387,0.108012,0.805601,-0.021625,0.194399,0,NEUTRAL,0.066589,0.441957,0.491454,-0.375368,0.508546,0
NEUTRAL,0.00728,0.407473,0.585247,-0.400193,0.414753,0,POSITIVE,0.569639,0.029928,0.400433,0.539711,0.599567,1
NEUTRAL,0.102874,0.063334,0.833793,0.03954,0.166207,0,NEUTRAL,0.119865,0.117213,0.762922,0.002652,0.237078,0
NEUTRAL,0.42891,0.053499,0.517591,0.375412,0.482409,0,NEUTRAL,0.388599,0.031636,0.579766,0.356963,0.420234,0
NEUTRAL,0.038405,0.193768,0.767827,-0.155363,0.232173,0,NEUTRAL,0.041851,0.310893,0.647256,-0.269042,0.352744,0
NEUTRAL,0.170189,0.067282,0.762528,0.102907,0.237472,0,NEUTRAL,0.190387,0.198121,0.611492,-0.007733,0.388508,0
NEGATIVE,0.024294,0.649219,0.326487,-0.624926,0.673513,1,NEGATIVE,0.016986,0.735896,0.247118,-0.71891,0.752882,1
NEUTRAL,0.009704,0.311309,0.678987,-0.301605,0.321013,0,POSITIVE,0.4883,0.04613,0.46557,0.44217,0.53443,1
NEGATIVE,0.003748,0.947127,0.049125,-0.943379,0.950875,1,NEGATIVE,0.010094,0.856212,0.133694,-0.846117,0.866306,1
NEGATIVE,0.018072,0.546766,0.435162,-0.528693,0.564838,1,NEUTRAL,0.41607,0.085611,0.498319,0.330459,0.501681,0
NEGATIVE,0.013977,0.772349,0.213673,-0.758372,0.786327,1,NEUTRAL,0.042659,0.455543,0.501798,-0.412884,0.498202,0
NEUTRAL,0.209801,0.213851,0.576348,-0.00405,0.423652,0,NEGATIVE,0.006555,0.869795,0.12365,-0.86324,0.87635,1
NEGATIVE,0.007779,0.919765,0.072456,-0.911987,0.927544,1,NEUTRAL,0.082461,0.300347,0.617192,-0.217887,0.382808,0
NEUTRAL,0.046725,0.357467,0.595808,-0.310741,0.404192,0,NEUTRAL,0.096941,0.221726,0.681333,-0.124785,0.318667,0
NEUTRAL,0.130874,0.072148,0.796978,0.058726,0.203022,0,NEUTRAL,0.212023,0.123746,0.664231,0.088277,0.335769,0
NEUTRAL,0.161216,0.017862,0.820922,0.143354,0.179078,0,NEUTRAL,0.258954,0.043305,0.697742,0.215649,0.302258,0
NEUTRAL,0.010679,0.02469,0.964632,-0.014011,0.035368,0,NEUTRAL,0.225978,0.051936,0.722086,0.174042,0.277914,0
NEGATIVE,0.00191,0.97437,0.023719,-0.97246,0.976281,1,NEGATIVE,0.016136,0.805457,0.178406,-0.789321,0.821594,1
NEUTRAL,0.015027,0.318041,0.666932,-0.303015,0.333068,0,NEUTRAL,0.401571,0.072036,0.526393,0.329535,0.473607,0
NEUTRAL,0.061055,0.058865,0.880079,0.00219,0.119921,0,NEUTRAL,0.062362,0.24204,0.695599,-0.179678,0.304401,0
NEUTRAL,0.011662,0.007171,0.981167,0.004491,0.018833,0,NEGATIVE,0.009001,0.867689,0.123311,-0.858688,0.876689,1
NEGATIVE,0.004623,0.987039,0.008338,-0.982416,0.991662,1,NEUTRAL,0.13598,0.156493,0.707527,-0.020513,0.292473,0
NEUTRAL,0.03542,0.042639,0.921942,-0.007219,0.078058,0,NEUTRAL,0.118116,0.131388,0.750496,-0.013273,0.249504,0
NEUTRAL,0.042666,0.016842,0.940491,0.025824,0.059509,0,NEGATIVE,0.002209,0.914482,0.083308,-0.912273,0.916692,1
NEGATIVE,0.001737,0.982247,0.016017,-0.98051,0.983983,1,NEGATIVE,0.01204,0.870019,0.117941,-0.857979,0.882059,1
NEUTRAL,0.012226,0.102577,0.885198,-0.090351,0.114802,0,NEGATIVE,0.007711,0.819891,0.172399,-0.81218,0.827601,1
NEGATIVE,0.008451,0.770399,0.22115,-0.761948,0.77885,1,NEGATIVE,0.004352,0.883662,0.111985,-0.87931,0.888015,1
POSITIVE,0.746758,0.044717,0.208525,0.702041,0.791475,1,NEGATIVE,0.004836,0.88953,0.105634,-0.884695,0.894366,1
NEGATIVE,0.003906,0.860111,0.135983,-0.856205,0.864017,1,NEGATIVE,0.004722,0.815066,0.180212,-0.810344,0.819788,1
NEUTRAL,0.039008,0.095198,0.865794,-0.05619,0.134206,0,NEGATIVE,0.004729,0.891202,0.104069,-0.886473,0.895931,1
NEUTRAL,0.03765,0.27077,0.69158,-0.233119,0.30842,0,NEGATIVE,0.008205,0.837816,0.153979,-0.82961,0.846021,1
POSITIVE,0.605567,0.00771,0.386723,0.597857,0.613277,1,NEGATIVE,0.01188,0.835906,0.152214,-0.824026,0.847786,1
NEUTRAL,0.012155,0.028428,0.959417,-0.016273,0.040583,0,NEGATIVE,0.005896,0.908028,0.086077,-0.902132,0.913923,1
NEUTRAL,0.024886,0.092699,0.882415,-0.067814,0.117585,0,NEGATIVE,0.005328,0.856769,0.137903,-0.85144,0.862097,1
NEUTRAL,0.022472,0.395963,0.581565,-0.37349,0.418435,0,NEGATIVE,0.005683,0.914308,0.080009,-0.908625,0.919991,1
NEUTRAL,0.367785,0.051065,0.58115,0.316719,0.41885,0,NEGATIVE,0.00306,0.944246,0.052695,-0.941186,0.947305,1
NEUTRAL,0.031949,0.178637,0.789414,-0.146688,0.210586,0,NEGATIVE,0.011054,0.56322,0.425726,-0.552166,0.574274,1
NEUTRAL,0.031942,0.099799,0.868259,-0.067857,0.131741,0,NEGATIVE,0.002424,0.946928,0.050648,-0.944504,0.949352,1
NEUTRAL,0.032414,0.143257,0.824329,-0.110843,0.175671,0,NEGATIVE,0.006129,0.878217,0.115654,-0.872088,0.884346,1
NEUTRAL,0.041637,0.352349,0.606013,-0.310712,0.393987,0,NEGATIVE,0.042896,0.630465,0.32664,-0.587569,0.67336,1
NEGATIVE,0.01511,0.842734,0.142155,-0.827624,0.857845,1,NEUTRAL,0.062335,0.372872,0.564793,-0.310537,0.435207,0
NEUTRAL,0.073268,0.186993,0.739738,-0.113725,0.260262,0,NEUTRAL,0.141209,0.191486,0.667305,-0.050276,0.332695,0
NEUTRAL,0.024384,0.37434,0.601276,-0.349957,0.398724,0,NEUTRAL,0.116826,0.267606,0.615568,-0.15078,0.384432,0
NEGATIVE,0.017319,0.607391,0.375291,-0.590072,0.624709,1,NEUTRAL,0.039789,0.457878,0.502332,-0.418089,0.497668,0
NEUTRAL,0.135863,0.149871,0.714266,-0.014008,0.285734,0,NEGATIVE,0.042124,0.555462,0.402413,-0.513338,0.597587,1
NEUTRAL,0.118988,0.231586,0.649427,-0.112598,0.350573,0,NEUTRAL,0.03315,0.389448,0.577402,-0.356298,0.422598,0
NEGATIVE,0.027494,0.767966,0.20454,-0.740472,0.79546,1,NEUTRAL,0.100808,0.217558,0.681633,-0.11675,0.318367,0
NEUTRAL,0.004906,0.007372,0.987722,-0.002466,0.012278,0,NEUTRAL,0.049166,0.264886,0.685948,-0.21572,0.314052,0
NEGATIVE,0.041569,0.531763,0.426668,-0.490194,0.573332,1,NEUTRAL,0.095176,0.206603,0.698221,-0.111426,0.301779,0
NEGATIVE,0.121838,0.560496,0.317666,-0.438657,0.682334,1,NEGATIVE,0.036863,0.556577,0.40656,-0.519715,0.59344,1
NEUTRAL,0.018527,0.137136,0.844337,-0.118609,0.155663,0,NEGATIVE,0.058883,0.522554,0.418564,-0.463671,0.581436,1
NEUTRAL,0.049649,0.123236,0.827115,-0.073587,0.172885,0,NEUTRAL,0.076044,0.259574,0.664382,-0.18353,0.335618,0
NEUTRAL,0.024153,0.292665,0.683182,-0.268513,0.316818,0,NEGATIVE,0.068332,0.493244,0.438424,-0.424912,0.561576,1
NEGATIVE,0.028607,0.607125,0.364267,-0.578518,0.635733,1,NEUTRAL,0.098772,0.314958,0.58627,-0.216187,0.41373,0
NEGATIVE,0.060256,0.559943,0.3798,-0.499687,0.6202,1,NEUTRAL,0.081487,0.324323,0.594191,-0.242836,0.405809,0
NEUTRAL,0.167859,0.123584,0.708556,0.044275,0.291444,0,NEUTRAL,0.084056,0.291994,0.62395,-0.207938,0.37605,0
NEGATIVE,0.007885,0.837512,0.154602,-0.829627,0.845398,1,NEUTRAL,0.049014,0.235917,0.71507,-0.186903,0.28493,0
NEUTRAL,0.017412,0.152629,0.82996,-0.135217,0.17004,0,NEUTRAL,0.146753,0.238424,0.614823,-0.091672,0.385177,0
NEUTRAL,0.017959,0.421733,0.560308,-0.403774,0.439692,0,NEUTRAL,0.128779,0.190319,0.680902,-0.06154,0.319098,0
NEUTRAL,0.014119,0.406941,0.57894,-0.392821,0.42106,0,NEUTRAL,0.16012,0.276826,0.563053,-0.116706,0.436947,0
NEUTRAL,0.214575,0.222107,0.563319,-0.007532,0.436681,0,NEUTRAL,0.124569,0.235897,0.639535,-0.111328,0.360465,0
NEUTRAL,0.046204,0.395266,0.558529,-0.349062,0.441471,0,NEUTRAL,0.129104,0.292981,0.577915,-0.163877,0.422085,0
NEGATIVE,0.04131,0.662159,0.296532,-0.620849,0.703468,1,NEUTRAL,0.045093,0.289451,0.665456,-0.244359,0.334544,0
NEUTRAL,0.022589,0.109606,0.867805,-0.087018,0.132195,0,NEUTRAL,0.070747,0.378494,0.55076,-0.307747,0.44924,0
NEGATIVE,0.01438,0.704781,0.280839,-0.690401,0.719161,1,NEUTRAL,0.085809,0.400393,0.513799,-0.314584,0.486201,0
NEGATIVE,0.062666,0.54799,0.389345,-0.485324,0.610655,1,NEGATIVE,0.051021,0.582464,0.366515,-0.531444,0.633485,1
NEUTRAL,0.007624,0.011363,0.981013,-0.003738,0.018987,0,NEUTRAL,0.079074,0.393604,0.527322,-0.31453,0.472678,0
NEGATIVE,0.000806,0.972462,0.026732,-0.971656,0.973268,1,NEUTRAL,0.25577,0.258033,0.486198,-0.002263,0.513802,0
NEGATIVE,0.010208,0.696886,0.292907,-0.686678,0.707093,1,NEGATIVE,0.043261,0.554341,0.402398,-0.51108,0.597602,1
NEUTRAL,0.0222,0.02845,0.949349,-0.00625,0.050651,0,NEUTRAL,0.021937,0.083426,0.894637,-0.061489,0.105363,0
NEUTRAL,0.024022,0.219641,0.756337,-0.195619,0.243663,0,NEUTRAL,0.02008,0.097209,0.882711,-0.07713,0.117289,0
NEGATIVE,0.004169,0.98823,0.007601,-0.984061,0.992399,1,NEGATIVE,0.009394,0.787107,0.203499,-0.777713,0.796501,1
POSITIVE,0.994282,0.001466,0.004252,0.992816,0.995748,1,NEGATIVE,0.010758,0.525757,0.463485,-0.515,0.536515,1
NEUTRAL,0.054561,0.008946,0.936492,0.045615,0.063508,0,NEGATIVE,0.011016,0.673503,0.31548,-0.662487,0.68452,1
NEUTRAL,0.049381,0.00903,0.941589,0.040352,0.058411,0,NEUTRAL,0.032621,0.378017,0.589362,-0.345396,0.410638,0
NEUTRAL,0.077129,0.011114,0.911758,0.066015,0.088242,0,NEUTRAL,0.026092,0.380962,0.592946,-0.35487,0.407054,0
POSITIVE,0.922934,0.007656,0.069411,0.915278,0.930589,1,NEGATIVE,0.004342,0.907138,0.08852,-0.902796,0.91148,1
NEGATIVE,0.000956,0.980973,0.018071,-0.980017,0.981929,1,NEGATIVE,0.004474,0.75617,0.239357,-0.751696,0.760643,1
NEUTRAL,0.033489,0.017444,0.949067,0.016044,0.050933,0,NEUTRAL,0.030591,0.088831,0.880578,-0.05824,0.119422,0
POSITIVE,0.986913,0.001014,0.012072,0.985899,0.987928,1,NEGATIVE,0.017992,0.558525,0.423483,-0.540532,0.576517,1
NEUTRAL,0.010887,0.192271,0.796842,-0.181385,0.203158,0,NEGATIVE,0.003483,0.877775,0.118742,-0.874292,0.881258,1
NEUTRAL,0.020235,0.060153,0.919611,-0.039918,0.080389,0,NEGATIVE,0.013486,0.643942,0.342572,-0.630456,0.657428,1
NEUTRAL,0.055203,0.087992,0.856806,-0.032789,0.143194,0,NEGATIVE,0.020686,0.524912,0.454402,-0.504226,0.545598,1
NEUTRAL,0.022384,0.136491,0.841125,-0.114106,0.158875,0,NEGATIVE,0.016212,0.522336,0.461452,-0.506123,0.538548,1
NEUTRAL,0.010001,0.300197,0.689802,-0.290196,0.310198,0,NEGATIVE,0.008225,0.763929,0.227846,-0.755704,0.772154,1
NEUTRAL,0.030638,0.018929,0.950433,0.011709,0.049567,0,NEGATIVE,0.016264,0.610008,0.373728,-0.593743,0.626272,1
NEUTRAL,0.021228,0.033879,0.944892,-0.012651,0.055108,0,NEGATIVE,0.000953,0.971778,0.027269,-0.970825,0.972731,1
NEUTRAL,0.025911,0.095386,0.878704,-0.069475,0.121296,0,NEGATIVE,0.015034,0.640743,0.344223,-0.62571,0.655777,1
NEGATIVE,0.015656,0.662217,0.322127,-0.646561,0.677873,1,NEGATIVE,0.007811,0.792141,0.200048,-0.784329,0.799952,1
NEUTRAL,0.061472,0.05993,0.878598,0.001542,0.121402,0,NEUTRAL,0.024858,0.292919,0.682222,-0.268061,0.317778,0
NEGATIVE,0.016479,0.543628,0.439893,-0.527149,0.560107,1,NEUTRAL,0.019393,0.475722,0.504885,-0.456329,0.495115,0
NEGATIVE,0.006964,0.769094,0.223943,-0.76213,0.776057,1,NEGATIVE,0.006688,0.794181,0.19913,-0.787493,0.80087,1
NEUTRAL,0.002913,0.027789,0.969298,-0.024877,0.030702,0,NEUTRAL,0.099495,0.051048,0.849457,0.048447,0.150543,0
NEUTRAL,0.009681,0.025942,0.964377,-0.016262,0.035623,0,NEUTRAL,0.105292,0.080259,0.814449,0.025033,0.185551,0
NEUTRAL,0.416958,0.103565,0.479477,0.313393,0.520523,0,NEUTRAL,0.14838,0.092301,0.759318,0.056079,0.240682,0
NEUTRAL,0.103188,0.114849,0.781963,-0.011661,0.218037,0,NEUTRAL,0.059163,0.055389,0.885448,0.003774,0.114552,0
NEUTRAL,0.050184,0.3375,0.612316,-0.287316,0.387684,0,NEUTRAL,0.088088,0.038754,0.873158,0.049334,0.126842,0
NEUTRAL,0.033675,0.285542,0.680784,-0.251867,0.319216,0,NEUTRAL,0.111015,0.043373,0.845612,0.067642,0.154388,0
NEUTRAL,0.022839,0.046809,0.930353,-0.02397,0.069647,0,NEUTRAL,0.079469,0.05606,0.864471,0.023409,0.135529,0
NEGATIVE,0.008891,0.859164,0.131946,-0.850273,0.868054,1,NEUTRAL,0.064243,0.047614,0.888142,0.016629,0.111858,0
NEUTRAL,0.069291,0.063027,0.867681,0.006264,0.132319,0,NEUTRAL,0.095749,0.078494,0.825757,0.017254,0.174243,0
NEUTRAL,0.016256,0.257521,0.726223,-0.241265,0.273777,0,NEUTRAL,0.076553,0.046949,0.876498,0.029604,0.123502,0
NEUTRAL,0.029246,0.151868,0.818886,-0.122621,0.181114,0,NEUTRAL,0.057382,0.037641,0.904977,0.019742,0.095023,0
NEUTRAL,0.100759,0.035995,0.863246,0.064764,0.136754,0,NEUTRAL,0.112416,0.046815,0.840769,0.065601,0.159231,0
NEUTRAL,0.041932,0.47095,0.487118,-0.429018,0.512882,0,NEUTRAL,0.119473,0.069642,0.810884,0.049831,0.189116,0
NEUTRAL,0.088413,0.243602,0.667985,-0.15519,0.332015,0,NEUTRAL,0.099433,0.050639,0.849928,0.048793,0.150072,0
NEGATIVE,0.003482,0.935944,0.060574,-0.932462,0.939426,1,NEUTRAL,0.028035,0.04375,0.928214,-0.015715,0.071786,0
NEGATIVE,0.001154,0.992451,0.006395,-0.991296,0.993605,1,NEUTRAL,0.030088,0.039808,0.930104,-0.00972,0.069896,0
NEUTRAL,0.029067,0.42677,0.544163,-0.397703,0.455837,0,NEUTRAL,0.035709,0.257021,0.707271,-0.221312,0.292729,0
NEUTRAL,0.017882,0.05423,0.927889,-0.036348,0.072111,0,NEUTRAL,0.023715,0.338286,0.637999,-0.31457,0.362001,0
NEUTRAL,0.095233,0.059482,0.845285,0.035751,0.154715,0,NEUTRAL,0.011938,0.029553,0.958509,-0.017615,0.041491,0
NEGATIVE,0.000685,0.98948,0.009835,-0.988795,0.990165,1,NEUTRAL,0.022532,0.055013,0.922455,-0.03248,0.077545,0
NEUTRAL,0.026713,0.112526,0.860761,-0.085814,0.139239,0,NEUTRAL,0.023999,0.05759,0.918411,-0.033591,0.081589,0
NEUTRAL,0.00566,0.187626,0.806715,-0.181966,0.193285,0,NEUTRAL,0.017836,0.144669,0.837494,-0.126833,0.162506,0
POSITIVE,0.941587,0.005045,0.053368,0.936541,0.946632,1,NEUTRAL,0.028126,0.220818,0.751057,-0.192692,0.248943,0
NEUTRAL,0.009888,0.029629,0.960483,-0.019741,0.039517,0,NEUTRAL,0.023901,0.268286,0.707814,-0.244385,0.292186,0
NEUTRAL,0.03261,0.038902,0.928488,-0.006292,0.071512,0,NEUTRAL,0.01503,0.078772,0.906198,-0.063742,0.093802,0
NEUTRAL,0.029175,0.269081,0.701744,-0.239906,0.298256,0,NEUTRAL,0.022016,0.165642,0.812342,-0.143625,0.187658,0
NEUTRAL,0.011998,0.077126,0.910876,-0.065128,0.089124,0,NEUTRAL,0.027222,0.083092,0.889686,-0.055871,0.110314,0
NEUTRAL,0.012201,0.015323,0.972476,-0.003122,0.027524,0,NEUTRAL,0.021675,0.059184,0.919141,-0.037509,0.080859,0
NEUTRAL,0.198672,0.032396,0.768932,0.166276,0.231068,0,NEUTRAL,0.027202,0.072619,0.90018,-0.045417,0.09982,0
NEGATIVE,0.016838,0.765735,0.217427,-0.748897,0.782573,1,NEUTRAL,0.013117,0.079512,0.907371,-0.066395,0.092629,0
POSITIVE,0.995746,0.000723,0.00353,0.995023,0.99647,1,NEUTRAL,0.017008,0.119635,0.863357,-0.102627,0.136643,0
NEGATIVE,0.0102,0.808595,0.181205,-0.798394,0.818795,1,NEUTRAL,0.021041,0.055227,0.923732,-0.034186,0.076268,0
POSITIVE,0.749872,0.03023,0.219897,0.719642,0.780103,1,NEUTRAL,0.025079,0.098779,0.876142,-0.0737,0.123858,0
NEUTRAL,0.077867,0.098404,0.823729,-0.020537,0.176271,0,NEUTRAL,0.015678,0.077919,0.906403,-0.062242,0.093597,0
POSITIVE,0.503667,0.126874,0.369458,0.376793,0.630542,1,NEUTRAL,0.017744,0.138846,0.84341,-0.121102,0.15659,0
NEUTRAL,0.035115,0.317173,0.647712,-0.282058,0.352288,0,NEUTRAL,0.022959,0.088577,0.888463,-0.065618,0.111537,0
NEUTRAL,0.032603,0.268665,0.698731,-0.236062,0.301269,0,NEUTRAL,0.019209,0.078583,0.902208,-0.059373,0.097792,0
NEGATIVE,0.013766,0.736174,0.25006,-0.722409,0.74994,1,NEGATIVE,0.016647,0.510827,0.472526,-0.49418,0.527474,1
NEGATIVE,0.008118,0.58424,0.407641,-0.576122,0.592359,1,NEUTRAL,0.027226,0.0665,0.906275,-0.039274,0.093725,0
